,,,SAN SALVADOR,15.65,17.4,16.59,
,,,ATOTONILCO EL GRANDE,15.65,17.4,16.59,
,,,TEPEAPULCO,15.65,17.4,16.59,
,,,TULANCINGO DE BRAVO,15.65,17.4,16.59,
,,,HUICHAPAN,15.65,17.4,16.59,
,,,SANTIAGO TULANTEPEC DE LUGO GUERRERO,15.65,17.4,16.59,
,,,HUASCA DE OCAMPO,15.65,17.4,16.59,
,,,TLANALAPA,15.65,17.4,16.59,
,,,TIZAYUCA,15.65,17.4,16.59,
,,,EL ARENAL,15.65,17.4,16.59,
,,,ACTOPAN,15.65,17.4,16.59,
,,,SINGUILUCAN,15.65,17.4,16.59,
,,,TOLCAYUCA,15.65,17.4,16.59,
,,,ZEMPOALA,15.65,17.4,16.59,
,,,EPAZOYUCAN,15.65,17.4,16.59,
,,,ZAPOTLAN DE JUAREZ,15.65,17.4,16.59,
,,,SAN AGUSTIN TLAXIACA,15.65,17.4,16.59,
,,,MINERAL DE LA REFORMA,15.65,17.4,16.59,
,,,MINERAL DEL MONTE,15.65,17.4,16.59,
,,,PACHUCA DE SOTO,15.65,17.4,16.59,
47.0,PAJARITOS,VERACRUZ DE IGNACIO DE LA LLAVE,SAN JUAN EVANGELISTA,15.27,17.02,16.17,
,,,OLUTA,15.27,17.02,16.17,
,,,JALTIPAN,15.27,17.02,16.17,
,,,LAS CHOAPAS,15.27,17.02,16.17,
,,,AGUA DULCE,15.27,17.02,16.17,
,,,OTEAPAN,15.27,17.02,16.17,
,,,COATZACOALCOS,15.27,17.02,16.17,
,,,COSOLEACAQUE,15.27,17.02,16.17,
,,,IXHUATLAN DEL SURESTE,15.27,17.02,16.17,
,,,MOLOACAN,15.27,17.02,16.17,
,,,NANCHITAL DE LAZARO CARDENAS DEL RIO,15.27,17.02,16.17,
48.0,PARRAL,DURANGO,EL ORO,16.2,18.13,17.27,
,,,HIDALGO,16.2,18.13,17.27,
,,,OCAMPO,16.2,18.13,17.27,
,,CHIHUAHUA,BALLEZA,16.2,18.13,17.27,
,,,JIMENEZ,16.2,18.13,17.27,
,,,EL TULE,16.2,18.13,17.27,
,,,VALLE DE ZARAGOZA,16.2,18.13,17.27,
,,,ALLENDE,16.2,18.13,17.27,
,,,MATAMOROS,16.2,18.13,17.27,
,,,HIDALGO DEL PARRAL,16.2,18.13,17.27,
49.0,PEROTE,VERACRUZ DE IGNACIO DE LA LLAVE,JALACINGO,15.56,17.32,16.48,
,,,ALTOTONGA,15.56,17.32,16.48,
,,,PEROTE,15.56,17.32,16.48,
,,,LAS VIGAS DE RAMIREZ,15.56,17.32,16.48,
,,TLAXCALA,EL CARMEN TEQUEXQUITLA,15.56,17.32,16.48,
,,PUEBLA,ATEMPAN,15.56,17.32,16.48,
,,,ZACAPOAXTLA,15.56,17.32,16.48,
,,,TLATLAUQUITEPEC,15.56,17.32,16.48,
,,,QUIMIXTLAN,15.56,17.32,16.48,
,,,TLACHICHUCA,15.56,17.32,16.48,
,,,ACATENO,15.56,17.32,16.48,
,,,CUYOACO,15.56,17.32,16.48,
,,,LIBRES,15.56,17.32,16.48,
,,,ORIENTAL,15.56,17.32,16.48,
,,,LAFRAGUA,15.56,17.32,16.48,
,,,SAN SALVADOR EL SECO,15.56,17.32,16.48,
,,,GUADALUPE VICTORIA,15.56,17.32,16.48,
,,,XIUTETELCO,15.56,17.32,16.48,
,,,TEPEYAHUALCO,15.56,17.32,16.48,
50.0,POZA RICA,VERACRUZ DE IGNACIO DE LA LLAVE,NAUTLA,15.35,17.09,16.26,
,,,TAMIAHUA,15.35,17.09,16.26,
,,,MARTINEZ DE LA TORRE,15.35,17.09,16.26,
,,,COYUTLA,15.35,17.09,16.26,
,,,TECOLUTLA,15.35,17.09,16.26,
,,,ALAMO TEMAPACHE,15.35,17.09,16.26,
,,,TUXPAN,15.35,17.09,16.26,
,,,ESPINAL,15.35,17.09,16.26,
,,,GUTIERREZ ZAMORA,15.35,17.09,16.26,
,,,CERRO AZUL,15.35,17.09,16.26,
,,,CASTILLO DE TEAYO,15.35,17.09,16.26,
,,,CAZONES DE HERRERA,15.35,17.09,16.26,
,,,PAPANTLA,15.35,17.09,16.26,
,,,TIHUATLAN,15.35,17.09,16.26,
,,,COATZINTLA,15.35,17.09,16.26,
,,,POZA RICA DE HIDALGO,15.35,17.09,16.26,
,,PUEBLA,HUAUCHINANGO,15.35,17.09,16.26,
,,,XICOTEPEC,15.35,17.09,16.26,
,,,AYOTOXCO DE GUERRERO,15.35,17.09,16.26,
,,,PANTEPEC,15.35,17.09,16.26,
,,,VENUSTIANO CARRANZA,15.35,17.09,16.26,
51.0,PROGRESO,YUCATÁN,BUCTZOTZ,15.19,16.96,16.11,
,,,DZILAM GONZALEZ,15.19,16.96,16.11,
,,,DZIDZANTUN,15.19,16.96,16.11,
,,,MOCOCHA,15.19,16.96,16.11,
,,,TELCHAC PUERTO,15.19,16.96,16.11,
,,,CONKAL,15.19,16.96,16.11,
,,,PROGRESO,15.19,16.96,16.11,
52.0,PUEBLA,TLAXCALA,XALOZTOC,15.64,17.4,16.55,
,,,ATLANGATEPEC,15.64,17.4,16.55,
,,,HUAMANTLA,15.64,17.4,16.55,
,,,CUAPIAXTLA,15.64,17.4,16.55,
,,,TETLA DE LA SOLIDARIDAD,15.64,17.4,16.55,
,,,IXTACUIXTLA DE MARIANO MATAMOROS,15.64,17.4,16.55,
,,,APIZACO,15.64,17.4,16.55,
,,,TOTOLAC,15.64,17.4,16.55,
,,,YAUHQUEMEHCAN,15.64,17.4,16.55,
,,,TEPETITLA DE LARDIZABAL,15.64,17.4,16.55,
,,,SANTA CRUZ TLAXCALA,15.64,17.4,16.55,
,,,CHIAUTEMPAN,15.64,17.4,16.55,
,,,NATIVITAS,15.64,17.4,16.55,
,,,TETLATLAHUCA,15.64,17.4,16.55,
,,,HUEYOTLIPAN,15.64,17.4,16.55,
,,,TLAXCALA,15.64,17.4,16.55,
,,,TEPEYANCO,15.64,17.4,16.55,
,,,ACUAMANALA DE MIGUEL HIDALGO,15.64,17.4,16.55,
,,,ZACATELCO,15.64,17.4,16.55,
,,,PAPALOTLA DE XICOHTENCATL,15.64,17.4,16.55,
,,,SAN PABLO DEL MONTE,15.64,17.4,16.55,
,,,TENANCINGO,15.64,17.4,16.55,
,,,XICOHTZINCO,15.64,17.4,16.55,
,,PUEBLA,YEHUALTEPEC,15.64,17.4,16.55,
,,,MOLCAXAC,15.64,17.4,16.55,
,,,TEPEOJUMA,15.64,17.4,16.55,
,,,MAZAPILTEPEC DE JUAREZ,15.64,17.4,16.55,
,,,TECAMACHALCO,15.64,17.4,16.55,
,,,HUITZILTEPEC,15.64,17.4,16.55,
,,,TOCHTEPEC,15.64,17.4,16.55,
,,,SAN JOSE CHIAPA,15.64,17.4,16.55,
,,,SAN SALVADOR HUIXCOLOTLA,15.64,17.4,16.55,
,,,TLAHUAPAN,15.64,17.4,16.55,
,,,ATLIXCO,15.64,17.4,16.55,
,,,SANTO TOMAS HUEYOTLIPAN,15.64,17.4,16.55,
,,,HUAQUECHULA,15.64,17.4,16.55,
,,,CUAPIAXTLA DE MADERO,15.64,17.4,16.55,
,,,ACATZINGO,15.64,17.4,16.55,
,,,RAFAEL LARA GRAJALES,15.64,17.4,16.55,
,,,SAN SALVADOR EL VERDE,15.64,17.4,16.55,
,,,GENERAL FELIPE ANGELES,15.64,17.4,16.55,
,,,SAN MATIAS TLALANCALECA,15.64,17.4,16.55,
,,,TECALI DE HERRERA,15.64,17.4,16.55,
,,,MIXTLA,15.64,17.4,16.55,
,,,SAN MARTIN TEXMELUCAN,15.64,17.4,16.55,
,,,LOS REYES DE JUAREZ,15.64,17.4,16.55,
,,,OCOYUCAN,15.64,17.4,16.55,
,,,SANTA ISABEL CHOLULA,15.64,17.4,16.55,
,,,HUEJOTZINGO,15.64,17.4,16.55,
,,,TEPEACA,15.64,17.4,16.55,
,,,NEALTICAN,15.64,17.4,16.55,
,,,SAN GREGORIO ATZOMPA,15.64,17.4,16.55,
,,,ACAJETE,15.64,17.4,16.55,
,,,SAN ANDRES CHOLULA,15.64,17.4,16.55,
,,,SAN PEDRO CHOLULA,15.64,17.4,16.55,
,,,TEPATLAXCO DE HIDALGO,15.64,17.4,16.55,
,,,AMOZOC,15.64,17.4,16.55,
,,,CUAUTLANCINGO,15.64,17.4,16.55,
,,,CORONANGO,15.64,17.4,16.55,
,,,PUEBLA,15.64,17.4,16.55,
53.0,QUERETARO,QUERÉTARO,TEQUISQUIAPAN,15.89,17.63,16.78,
,,,CADEREYTA DE MONTES,15.89,17.63,16.78,
,,,EZEQUIEL MONTES,15.89,17.63,16.78,
,,,SAN JUAN DEL RIO,15.89,17.63,16.78,
,,,COLON,15.89,17.63,16.78,
,,,PEDRO ESCOBEDO,15.89,17.63,16.78,
,,,HUIMILPAN,15.89,17.63,16.78,
,,,EL MARQUES,15.89,17.63,16.78,
,,,QUERETARO,15.89,17.63,16.78,
,,,CORREGIDORA,15.89,17.63,16.78,
,,GUANAJUATO,SAN DIEGO DE LA UNION,15.89,17.63,16.78,
,,,SAN LUIS DE LA PAZ,15.89,17.63,16.78,
,,,SANTA CATARINA,15.89,17.63,16.78,
,,,VICTORIA,15.89,17.63,16.78,
,,,SAN JOSE ITURBIDE,15.89,17.63,16.78,
,,,CORONEO,15.89,17.63,16.78,
,,,DOCTOR MORA,15.89,17.63,16.78,
54.0,REYNOSA,TAMAULIPAS,MATAMOROS,15.66,17.3,16.65,
,,,MIGUEL ALEMAN,15.66,17.3,16.65,
,,,CAMARGO,15.66,17.3,16.65,
,,,GUSTAVO DIAZ ORDAZ,15.66,17.3,16.65,
,,,RIO BRAVO,15.66,17.3,16.65,
,,,REYNOSA,15.66,17.3,16.65,
56.0,SABINAS,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,15.98,17.74,16.9,
,,,NAVA,15.98,17.74,16.9,
,,,MORELOS,15.98,17.74,16.9,
,,,ALLENDE,15.98,17.74,16.9,
,,,SAN JUAN DE SABINAS,15.98,17.74,16.9,
,,,SABINAS,15.98,17.74,16.9,
57.0,SALINA CRUZ,OAXACA,SAN PEDRO TOTOLAPAM,15.59,17.34,16.51,
,,,SANTOS REYES NOPALA,15.59,17.34,16.51,
,,,SANTA MARIA TONAMECA,15.59,17.34,16.51,
,,,SANTA MARIA HUATULCO,15.59,17.34,16.51,
,,,SAN PEDRO TAPANATEPEC,15.59,17.34,16.51,
,,,CANDELARIA LOXICHA,15.59,17.34,16.51,
,,,SAN FRANCISCO IXHUATAN,15.59,17.34,16.51,
,,,NEJAPA DE MADERO,15.59,17.34,16.51,
,,,SAN JUAN GUICHICOVI,15.59,17.34,16.51,
,,,MATIAS ROMERO AVENDAÑO,15.59,17.34,16.51,
,,,SANTO DOMINGO ZANATEPEC,15.59,17.34,16.51,
,,,SANTIAGO NILTEPEC,15.59,17.34,16.51,
,,,SANTA MARIA PETAPA,15.59,17.34,16.51,
,,,UNION HIDALGO,15.59,17.34,16.51,
,,,SANTIAGO ASTATA,15.59,17.34,16.51,
,,,ASUNCION IXTALTEPEC,15.59,17.34,16.51,
,,,EL ESPINAL,15.59,17.34,16.51,
,,,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,15.59,17.34,16.51,
,,,CIUDAD IXTEPEC,15.59,17.34,16.51,
,,,SANTA MARIA JALAPA DEL MARQUES,15.59,17.34,16.51,
,,,SALINA CRUZ,15.59,17.34,16.51,
,,,SANTO DOMINGO TEHUANTEPEC,15.59,17.34,16.51,
,,CHIAPAS,PIJIJIAPAN,15.59,17.34,16.51,
,,,TONALA,15.59,17.34,16.51,
,,,ARRIAGA,15.59,17.34,16.51,
58.0,SALTILLO,NUEVO LEÓN,GALEANA,15.85,17.59,16.74,
,,COAHUILA DE ZARAGOZA,GENERAL CEPEDA,15.85,17.59,16.74,
,,,ARTEAGA,15.85,17.59,16.74,
,,,SALTILLO,15.85,17.59,16.74,
,,,RAMOS ARIZPE,15.85,17.59,16.74,
59.0,SAN JUAN IXHUATEPEC,ESTADO DE MÉXICO,NEXTLALPAN,16.09,18.02,16.76,
,,,TULTEPEC,16.09,18.02,16.76,
,,,TULTITLAN,16.09,18.02,16.76,
,,,SANTO TOMAS,16.09,18.02,16.76,
,,,ACOLMAN,16.09,18.02,16.76,
,,,COACALCO DE BERRIOZABAL,16.09,18.02,16.76,
,,,TEXCOCO,16.09,18.02,16.76,
,,,TECAMAC,16.09,18.02,16.76,
,,,TEZOYUCA,16.09,18.02,16.76,
,,,ECATEPEC DE MORELOS,16.09,18.02,16.76,
,,,JALTENCO,16.09,18.02,16.76,
,,CIUDAD DE MÉXICO,IZTAPALAPA,16.09,18.02,16.76,
60.0,SAN LUIS POTOSI,SAN LUIS POTOSÍ,VILLA HIDALGO,15.67,17.57,16.57,
,,,AHUALULCO,15.67,17.57,16.57,
,,,SANTA MARIA DEL RIO,15.67,17.57,16.57,
,,,VILLA DE REYES,15.67,17.57,16.57,
,,,MEXQUITIC DE CARMONA,15.67,17.57,16.57,
,,,ZARAGOZA,15.67,17.57,16.57,
,,,SAN LUIS POTOSI,15.67,17.57,16.57,
,,,SOLEDAD DE GRACIANO SANCHEZ,15.67,17.57,16.57,
,,GUANAJUATO,SAN FELIPE,15.67,17.57,16.57,
61.0,SANTA CATARINA,NUEVO LEÓN,APODACA,16.07,18.03,16.73,
,,,SAN NICOLAS DE LOS GARZA,16.07,18.03,16.73,
,,,GENERAL ESCOBEDO,16.07,18.03,16.73,
,,,GUADALUPE,16.07,18.03,16.73,
,,,JUAREZ,16.07,18.03,16.73,
,,,MONTERREY,16.07,18.03,16.73,
,,,GARCIA,16.07,18.03,16.73,
,,,SAN PEDRO GARZA GARCIA,16.07,18.03,16.73,
,,,SANTA CATARINA,16.07,18.03,16.73,
62.0,TAPACHULA,CHIAPAS,VILLA COMALTITLAN,15.8,17.55,16.71,
,,,SUCHIATE,15.8,17.55,16.71,
,,,HUIXTLA,15.8,17.55,16.71,
,,,CACAHOATAN,15.8,17.55,16.71,
,,,FRONTERA HIDALGO,15.8,17.55,16.71,
,,,MAZATAN,15.8,17.55,16.71,
,,,HUEHUETAN,15.8,17.55,16.71,
,,,TAPACHULA,15.8,17.55,16.71,
,,,TUXTLA CHICO,15.8,17.55,16.71,
63.0,TEHUACAN,PUEBLA,ATZITZIHUACAN,15.63,17.39,16.54,
,,,COXCATLAN,15.63,17.39,16.54,
,,,TLACOTEPEC DE BENITO JUAREZ,15.63,17.39,16.54,
,,,ESPERANZA,15.63,17.39,16.54,
,,,VICENTE GUERRERO,15.63,17.39,16.54,
,,,ZAPOTITLAN,15.63,17.39,16.54,
,,,ZINACATEPEC,15.63,17.39,16.54,
,,,AJALPAN,15.63,17.39,16.54,
,,,SAN GABRIEL CHILAC,15.63,17.39,16.54,
,,,ALTEPEXI,15.63,17.39,16.54,
,,,CAÑADA MORELOS,15.63,17.39,16.54,
,,,TEPANCO DE LOPEZ,15.63,17.39,16.54,
,,,TEHUACAN,15.63,17.39,16.54,
,,,CHAPULCO,15.63,17.39,16.54,
,,,SANTIAGO MIAHUATLAN,15.63,17.39,16.54,
,,OAXACA,SAN SEBASTIAN TECOMAXTLAHUACA,15.63,17.39,16.54,
,,,HEROICA CIUDAD DE HUAJUAPAN DE LEON,15.63,17.39,16.54,
,,,TEOTITLAN DE FLORES MAGON,15.63,17.39,16.54,
,,,SANTIAGO CHAZUMBA,15.63,17.39,16.54,
64.0,TEPIC,NAYARIT,ROSAMORADA,16.19,17.95,17.13,
,,,BAHIA DE BANDERAS,16.19,17.95,17.13,
,,,COMPOSTELA,16.19,17.95,17.13,
,,,IXTLAN DEL RIO,16.19,17.95,17.13,
,,,SAN BLAS,16.19,17.95,17.13,
,,,SAN PEDRO LAGUNILLAS,16.19,17.95,17.13,
,,,JALA,16.19,17.95,17.13,
,,,RUIZ,16.19,17.95,17.13,
,,,SANTIAGO IXCUINTLA,16.19,17.95,17.13,
,,,SANTA MARIA DEL ORO,16.19,17.95,17.13,
,,,TEPIC,16.19,17.95,17.13,
,,,XALISCO,16.19,17.95,17.13,
65.0,TIERRA BLANCA,VERACRUZ DE IGNACIO DE LA LLAVE,AMATITLAN,15.46,17.21,16.38,
,,,CARRILLO PUERTO,15.46,17.21,16.38,
,,,COSAMALOAPAN DE CARPIO,15.46,17.21,16.38,
,,,JOSE AZUETA,15.46,17.21,16.38,
,,,TLACOJALPAN,15.46,17.21,16.38,
,,,TEZONAPA,15.46,17.21,16.38,
,,,COTAXTLA,15.46,17.21,16.38,
,,,TRES VALLES,15.46,17.21,16.38,
,,,TIERRA BLANCA,15.46,17.21,16.38,
,,OAXACA,LOMA BONITA,15.46,17.21,16.38,
,,,SAN JOSE CHILTEPEC,15.46,17.21,16.38,
,,,SAN JUAN BAUTISTA TUXTEPEC,15.46,17.21,16.38,
,,,ACATLAN DE PEREZ FIGUEROA,15.46,17.21,16.38,
,,,COSOLAPA,15.46,17.21,16.38,
,,,SAN MIGUEL SOYALTEPEC,15.46,17.21,16.38,
66.0,TOLUCA,MICHOACÁN DE OCAMPO,TLALPUJAHUA,15.82,17.57,16.74,
,,,CONTEPEC,15.82,17.57,16.74,
,,,ZITACUARO,15.82,17.57,16.74,
,,,JUAREZ,15.82,17.57,16.74,
,,ESTADO DE MÉXICO,ZACAZONAPAN,15.82,17.57,16.74,
,,,TEMASCALCINGO,15.82,17.57,16.74,
,,,SULTEPEC,15.82,17.57,16.74,
,,,TEJUPILCO,15.82,17.57,16.74,
,,,VALLE DE BRAVO,15.82,17.57,16.74,
,,,COATEPEC HARINAS,15.82,17.57,16.74,
,,,ACAMBAY DE RUIZ CASTAÑEDA,15.82,17.57,16.74,
,,,SAN FELIPE DEL PROGRESO,15.82,17.57,16.74,
,,,ALMOLOYA DE ALQUISIRAS,15.82,17.57,16.74,
,,,IXTAPAN DE LA SAL,15.82,17.57,16.74,
,,,TEXCALTITLAN,15.82,17.57,16.74,
,,,VILLA DE ALLENDE,15.82,17.57,16.74,
,,,TONATICO,15.82,17.57,16.74,
,,,AMANALCO,15.82,17.57,16.74,
,,,EL ORO,15.82,17.57,16.74,
,,,MALINALCO,15.82,17.57,16.74,
,,,ATLACOMULCO,15.82,17.57,16.74,
,,,MORELOS,15.82,17.57,16.74,
,,,ZUMPAHUACAN,15.82,17.57,16.74,
,,,TEMASCALTEPEC,15.82,17.57,16.74,
,,,JOCOTITLAN,15.82,17.57,16.74,
,,,OCUILAN,15.82,17.57,16.74,
,,,VILLA GUERRERO,15.82,17.57,16.74,
,,,JIQUIPILCO,15.82,17.57,16.74,
,,,TENANCINGO,15.82,17.57,16.74,
,,,VILLA VICTORIA,15.82,17.57,16.74,
,,,IXTLAHUACA,15.82,17.57,16.74,
,,,JOQUICINGO,15.82,17.57,16.74,
,,,TIANGUISTENCO,15.82,17.57,16.74,
,,,XALATLACO,15.82,17.57,16.74,
,,,TEXCALYACAC,15.82,17.57,16.74,
,,,OTZOLOTEPEC,15.82,17.57,16.74,
,,,TENANGO DEL VALLE,15.82,17.57,16.74,
,,,ALMOLOYA DE JUAREZ,15.82,17.57,16.74,
,,,CAPULHUAC,15.82,17.57,16.74,
,,ESTADO DE MÉXICO,RAYON,15.82,17.57,16.74,
,,,CALIMAYA,15.82,17.57,16.74,
,,,TEMOAYA,15.82,17.57,16.74,
,,,LERMA,15.82,17.57,16.74,
,,,XONACATLAN,15.82,17.57,16.74,
,,,ZINACANTEPEC,15.82,17.57,16.74,
,,,SAN MATEO ATENCO,15.82,17.57,16.74,
,,,OCOYOACAC,15.82,17.57,16.74,
,,,TOLUCA,15.82,17.57,16.74,
,,,CHAPULTEPEC,15.82,17.57,16.74,
,,,METEPEC,15.82,17.57,16.74,
,,,MEXICALTZINGO,15.82,17.57,16.74,
67.0,TOPOLOBAMPO,SINALOA,EL FUERTE,15.79,17.54,16.73,
,,,AHOME,15.79,17.54,16.73,
68.0,TULA,ESTADO DE MÉXICO,CHAPA DE MOTA,15.69,17.44,16.62,
,,,HUEYPOXTLA,15.69,17.44,16.62,
,,,JILOTEPEC,15.69,17.44,16.62,
,,,SOYANIQUILPAN DE JUAREZ,15.69,17.44,16.62,
,,,COYOTEPEC,15.69,17.44,16.62,
,,,TEOLOYUCAN,15.69,17.44,16.62,
,,,TEQUIXQUIAC,15.69,17.44,16.62,
,,,HUEHUETOCA,15.69,17.44,16.62,
,,,APAXCO,15.69,17.44,16.62,
,,HIDALGO,CHAPANTONGO,15.69,17.44,16.62,
,,,CHILCUAUTLA,15.69,17.44,16.62,
,,,PROGRESO DE OBREGON,15.69,17.44,16.62,
,,,AJACUBA,15.69,17.44,16.62,
,,,TEPEJI DEL RIO DE OCAMPO,15.69,17.44,16.62,
,,,MIXQUIAHUALA DE JUAREZ,15.69,17.44,16.62,
,,,TETEPANGO,15.69,17.44,16.62,
,,,TEZONTEPEC DE ALDAMA,15.69,17.44,16.62,
,,,TULA DE ALLENDE,15.69,17.44,16.62,
,,,ATOTONILCO DE TULA,15.69,17.44,16.62,
,,,ATITALAQUIA,15.69,17.44,16.62,
,,,TEPETITLAN,15.69,17.44,16.62,
,,,TLAHUELILPAN,15.69,17.44,16.62,
,,,TLAXCOAPAN,15.69,17.44,16.62,
69.0,TUXTLA GUTIERREZ,CHIAPAS,LAS ROSAS,15.58,17.33,16.49,
,,,SIMOJOVEL,15.58,17.33,16.49,
,,,SOCOLTENANGO,15.58,17.33,16.49,
,,,TEOPISCA,15.58,17.33,16.49,
,,,JITOTOL,15.58,17.33,16.49,
,,,VENUSTIANO CARRANZA,15.58,17.33,16.49,
,,,AMATENANGO DEL VALLE,15.58,17.33,16.49,
,,,VILLA CORZO,15.58,17.33,16.49,
,,,VILLAFLORES,15.58,17.33,16.49,
,,,BOCHIL,15.58,17.33,16.49,
,,,SAN CRISTOBAL DE LAS CASAS,15.58,17.33,16.49,
,,,TECPATAN,15.58,17.33,16.49,
,,,CINTALAPA,15.58,17.33,16.49,
,,,JIQUIPILAS,15.58,17.33,16.49,
,,,COPAINALA,15.58,17.33,16.49,
,,,IXTAPA,15.58,17.33,16.49,
,,,ACALA,15.58,17.33,16.49,
,,,SUCHIAPA,15.58,17.33,16.49,
,,,CHIAPA DE CORZO,15.58,17.33,16.49,
,,,OCOZOCOAUTLA DE ESPINOSA,15.58,17.33,16.49,
,,,TUXTLA GUTIERREZ,15.58,17.33,16.49,
,,,BERRIOZABAL,15.58,17.33,16.49,
,,,SAN FERNANDO,15.58,17.33,16.49,
70.0,URUAPAN,MICHOACÁN DE OCAMPO,BUENAVISTA,16.11,17.88,17.03,
,,,LA HUACANA,16.11,17.88,17.03,
,,,APATZINGAN,16.11,17.88,17.03,
,,,PARACUARO,16.11,17.88,17.03,
,,,MUGICA,16.11,17.88,17.03,
,,,TANCITARO,16.11,17.88,17.03,
,,,NAHUATZEN,16.11,17.88,17.03,
,,,CHERAN,16.11,17.88,17.03,
,,,GABRIEL ZAMORA,16.11,17.88,17.03,
,,,NUEVO URECHO,16.11,17.88,17.03,
,,,PARACHO,16.11,17.88,17.03,
,,,TARETAN,16.11,17.88,17.03,
,,,TINGAMBATO,16.11,17.88,17.03,
,,,NUEVO PARANGARICUTIRO,16.11,17.88,17.03,
,,,URUAPAN,16.11,17.88,17.03,
,,,ZIRACUARETIRO,16.11,17.88,17.03,
71.0,VALLES,SAN LUIS POTOSÍ,ALAQUINES,15.51,17.29,16.45,
,,,CIUDAD FERNANDEZ,15.51,17.29,16.45,
,,,SAN MARTIN CHALCHICUAUTLA,15.51,17.29,16.45,
,,,TAMAZUNCHALE,15.51,17.29,16.45,
,,,CARDENAS,15.51,17.29,16.45,
,,,RAYON,15.51,17.29,16.45,
,,,TANQUIAN DE ESCOBEDO,15.51,17.29,16.45,
,,,XILITLA,15.51,17.29,16.45,
,,,RIO VERDE,15.51,17.29,16.45,
,,,AXTLA DE TERRAZAS,15.51,17.29,16.45,
,,,SAN VICENTE TANCUAYALAB,15.51,17.29,16.45,
,,,HUEHUETLAN,15.51,17.29,16.45,
,,,TANCANHUITZ,15.51,17.29,16.45,
,,,TAMASOPO,15.51,17.29,16.45,
,,,CIUDAD VALLES,15.51,17.29,16.45,
,,,AQUISMON,15.51,17.29,16.45,
,,QUERÉTARO,LANDA DE MATAMOROS,15.51,17.29,16.45,
72.0,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,TLALIXCOYAN,15.19,16.94,16.1,
,,,ACTOPAN,15.19,16.94,16.1,
,,,ALVARADO,15.19,16.94,16.1,
,,,JAMAPA,15.19,16.94,16.1,
,,,PASO DE OVEJAS,15.19,16.94,16.1,
,,,SOLEDAD DE DOBLADO,15.19,16.94,16.1,
,,,PUENTE NACIONAL,15.19,16.94,16.1,
,,,URSULO GALVAN,15.19,16.94,16.1,
,,,MEDELLIN DE BRAVO,15.19,16.94,16.1,
,,,LA ANTIGUA,15.19,16.94,16.1,
,,,MANLIO FABIO ALTAMIRANO,15.19,16.94,16.1,
,,,VERACRUZ,15.19,16.94,16.1,
,,,BOCA DEL RIO,15.19,16.94,16.1,
73.0,VICTORIA,TAMAULIPAS,SOTO LA MARINA,15.49,17.24,16.41,
,,,JIMENEZ,15.49,17.24,16.41,
,,,HIDALGO,15.49,17.24,16.41,
,,,JAUMAVE,15.49,17.24,16.41,
,,,LLERA,15.49,17.24,16.41,
,,,PADILLA,15.49,17.24,16.41,
,,,GÜEMEZ,15.49,17.24,16.41,
,,,VICTORIA,15.49,17.24,16.41,
74.0,VILLAHERMOSA,TABASCO,PARAISO,15.42,17.18,16.33,
,,,CENTLA,15.42,17.18,16.33,
,,,COMALCALCO,15.42,17.18,16.33,
,,,TACOTALPA,15.42,17.18,16.33,
,,,HUIMANGUILLO,15.42,17.18,16.33,
,,,TEAPA,15.42,17.18,16.33,
,,,MACUSPANA,15.42,17.18,16.33,
,,,EMILIANO ZAPATA,15.42,17.18,16.33,
,,,JALAPA,15.42,17.18,16.33,
,,,JALPA DE MENDEZ,15.42,17.18,16.33,
,,,CARDENAS,15.42,17.18,16.33,
,,,CUNDUACAN,15.42,17.18,16.33,
,,,NACAJUCA,15.42,17.18,16.33,
,,,CENTRO,15.42,17.18,16.33,
,,CHIAPAS,IXTACOMITAN,15.42,17.18,16.33,
,,,PICHUCALCO,15.42,17.18,16.33,
,,,JUAREZ,15.42,17.18,16.33,
,,,REFORMA,15.42,17.18,16.33,
,,CAMPECHE,PALIZADA,15.42,17.18,16.33,
75.0,ZACATECAS,ZACATECAS,RIO GRANDE,15.97,17.75,16.88,
,,,CAÑITAS DE FELIPE PESCADOR,15.97,17.75,16.88,
,,,TABASCO,15.97,17.75,16.88,
,,,SAIN ALTO,15.97,17.75,16.88,
,,,TEPETONGO,15.97,17.75,16.88,
,,,VILLA HIDALGO,15.97,17.75,16.88,
,,,VILLA DE COS,15.97,17.75,16.88,
,,,FRESNILLO,15.97,17.75,16.88,
,,,VILLANUEVA,15.97,17.75,16.88,
,,,JEREZ,15.97,17.75,16.88,
,,,VILLA GONZALEZ ORTEGA,15.97,17.75,16.88,
,,,GENERAL ENRIQUE ESTRADA,15.97,17.75,16.88,
,,,CUAUHTEMOC,15.97,17.75,16.88,
,,,CALERA,15.97,17.75,16.88,
,,,MORELOS,15.97,17.75,16.88,
,,,GENERAL PANFILO NATERA,15.97,17.75,16.88,
,,,PANUCO,15.97,17.75,16.88,
,,,OJOCALIENTE,15.97,17.75,16.88,
,,,ZACATECAS,15.97,17.75,16.88,
,,,GUADALUPE,15.97,17.75,16.88,
,,SAN LUIS POTOSÍ,SANTO DOMINGO,15.97,17.75,16.88,
,,,VILLA DE RAMOS,15.97,17.75,16.88,
,,,SALINAS,15.97,17.75,16.88,
